accountId,brandName,companyCnpj,name,productType,creditCardNetwork,creditLimit,usedLimit
62904c4a-626e-44ff-aca2-14e62bf113c1,Lopes Marques Ltda.,05.634.128/0001-20,Quibusdam Crédito,CREDIT,VISA,3438.46,719.89
0f3d641b-6b4b-42bf-ba75-004be9b915ce,Carvalho,42.053.968/0001-26,Nulla Crédito,CREDIT,VISA,2930.27,1859.92
96b371f3-567d-485a-8ec6-8833c4306302,Pereira Leão e Filhos,34.916.025/0001-51,Tempora Crédito,CREDIT,ELO,6233.14,2739.05
bd0a5131-5763-4aab-8b0d-62dd55715a7c,Borges,96.251.834/0001-49,Quos Crédito,CREDIT,MASTERCARD,752.67,708.29
cacd6ba0-7abf-408e-a4ef-2567e9fb52aa,da Cunha Pimenta e Filhos,73.694.082/0001-95,Quis Crédito,CREDIT,MASTERCARD,11250.41,11209.5
3890017c-f59f-4a2d-906d-eed6402794da,Siqueira,84.973.610/0001-61,Aperiam Crédito,CREDIT,VISA,15557.56,4459.3
16bc48fb-6a53-43fd-be6c-0253d2de757b,Souza,45.728.936/0001-71,Dolore Crédito,CREDIT,ELO,42909.93,18456.21
644dec14-869e-4812-a2ef-05d7f2922575,Silveira,25.689.437/0001-05,Suscipit Crédito,CREDIT,ELO,1476.11,47.07
64843c37-f118-432a-b48c-70866284472f,Leão,91.805.347/0001-67,Neque Crédito,CREDIT,VISA,492.65,445.45
7dcb608a-74fa-42ab-bd0f-f2ae11e8c246,Cavalcante,62.174.053/0001-86,Quisquam Crédito,CREDIT,VISA,3011.1,2443.19
3cb2c122-58a6-498a-8358-d70b7781e216,Castro S/A,27.401.856/0001-25,Ex Crédito,CREDIT,VISA,1786.71,552.95
3d0a528b-1b5b-4a21-a0b7-d80c811e3e6e,Siqueira,61.540.923/0001-20,Deserunt Crédito,CREDIT,MASTERCARD,5307.4,2606.67
0cb351c7-f2cd-4f11-9873-6a1333699110,Araújo Lima S.A.,50.783.624/0001-09,Possimus Crédito,CREDIT,VISA,64916.12,6032.24
ba4bbd6a-d69e-4ebf-b8b2-b0c799ec020d,Silveira Lima - EI,83.046.529/0001-73,Quisquam Crédito,CREDIT,VISA,3262.27,2438.83
8caffdbd-e89f-4fca-85a0-44f932f77965,Sampaio e Filhos,49.083.672/0001-05,Ea Crédito,CREDIT,MASTERCARD,828.49,177.84
b904ce37-356d-4449-a0af-7748152e7eea,Garcia - EI,04.391.562/0001-64,Ipsum Crédito,CREDIT,MASTERCARD,941.33,796.94
7dc6b5a1-a185-4295-9e05-f706456467ad,Montenegro Aparecida S.A.,60.217.489/0001-80,Quaerat Crédito,CREDIT,VISA,1102.78,525.68
e3c64d0e-9e83-4356-be7e-36a889640096,Rezende,54.791.608/0001-00,Consequatur Crédito,CREDIT,MASTERCARD,806.74,680.36
76373bf1-31c3-4873-a4ed-672d3c4c7601,Garcia - ME,85.193.607/0001-98,Facere Crédito,CREDIT,MASTERCARD,1287.06,144.25
67db8b1c-06ae-4287-839a-b488d305ad38,Nunes Gomes S/A,03.284.679/0001-86,Illo Crédito,CREDIT,ELO,9999.96,7253.77
0356ea6e-fdd3-4af7-a22d-74dcc2c369c3,Novais,47.893.260/0001-05,Aliquam Crédito,CREDIT,ELO,2744.51,1855.45
3a04098e-10d9-4ab5-b210-ef3d29b2b84a,Nogueira,12.397.406/0001-39,Quaerat Crédito,CREDIT,MASTERCARD,24062.9,17314.72
d88a73e6-e48f-4097-95a5-079bbd8e57ca,Pastor,15.327.864/0001-90,Quam Crédito,CREDIT,VISA,6677.18,2514.36
250aa9fd-6c70-4f20-b952-5843f122e12b,da Mota e Filhos,26.794.085/0001-10,Repudiandae Crédito,CREDIT,ELO,4941.41,2124.04
6e6becdd-ae9e-4298-8159-95cc5a3376aa,Casa Grande,15.708.296/0001-77,Ullam Crédito,CREDIT,VISA,22328.34,5723.7
7292416f-a237-4a1e-b0e0-424a6fb0c9ad,Silva Martins - ME,46.921.530/0001-73,Modi Crédito,CREDIT,ELO,2959.92,1466.59
8a60a05f-98e4-42fe-94ec-66714b07b801,Araújo - ME,34.872.905/0001-73,Asperiores Crédito,CREDIT,ELO,752.6,558.77
c8b0b1d1-61d8-4039-8a98-96d4d4a7bb00,Vieira,40.185.627/0001-89,Impedit Crédito,CREDIT,MASTERCARD,51367.68,8065.75
a4607186-e779-4d3a-af5c-a2d8dcf29a33,Caldeira da Rosa Ltda.,39.561.820/0001-98,Eligendi Crédito,CREDIT,MASTERCARD,79.38,55.77
e099bec0-f24b-4d59-86e5-e01ddc05e0dc,Siqueira S.A.,39.457.268/0001-92,Deleniti Crédito,CREDIT,MASTERCARD,581.33,281.14
f82e851b-3da6-476d-be4e-99510137657b,Ramos Siqueira S/A,56.379.281/0001-90,Beatae Crédito,CREDIT,ELO,18887.08,11337.56
93fc50ef-e927-4737-bdd6-1b19a0ffd4d5,Moreira - EI,50.618.734/0001-07,Dignissimos Crédito,CREDIT,MASTERCARD,2256.46,2172.13
e9ff5d6f-d965-4a62-8d51-0ce3281a92d1,Freitas da Costa S/A,35.428.701/0001-00,Numquam Crédito,CREDIT,VISA,1212.37,674.42
82e942a1-8ff3-4dfe-977e-74ee42cabf27,da Costa,81.456.279/0001-14,Exercitationem Crédito,CREDIT,MASTERCARD,3426.61,519.87
cd83b4c1-b53f-427e-8699-5f43edd8694c,Camargo - EI,75.103.824/0001-96,Velit Crédito,CREDIT,VISA,216.99,23.79
b5245afe-c4b8-44c6-8a8b-e504288edf57,Costa,13.976.824/0001-43,Possimus Crédito,CREDIT,ELO,1144.98,166.95
7d4cb4d2-b608-449c-b356-30be83b85d6b,da Rocha,34.908.516/0001-50,Odit Crédito,CREDIT,VISA,4534.91,1907.09
4793ff72-5344-496a-b253-305d6c737806,Leão,42.678.309/0001-85,Adipisci Crédito,CREDIT,ELO,771.61,473.85
ee3c7683-4716-4218-ac82-15fa75b653f8,Fonseca S/A,65.324.719/0001-23,Quas Crédito,CREDIT,MASTERCARD,440.18,16.33
6baa6a57-6955-4d0e-a1e2-89d58c83fd62,Jesus S/A,15.024.398/0001-73,Earum Crédito,CREDIT,ELO,247.16,117.55
0d8cd382-ed6c-4d6f-85d9-3edac3c4185c,Nogueira,71.560.923/0001-46,Quisquam Crédito,CREDIT,ELO,971.12,74.1
e1d7bd4c-7d37-4cb7-95bd-f5dd0a0d4d87,Sousa,28.976.350/0001-07,Accusamus Crédito,CREDIT,VISA,16954.47,2184.15
383ca3ea-a5d3-46c6-b810-39d4fd66eda6,Cirino,04.763.851/0001-47,Ea Crédito,CREDIT,VISA,436.82,276.73
ed5d7177-a6b9-445b-b28e-1c62e95aef9d,Sousa,81.634.705/0001-62,Omnis Crédito,CREDIT,MASTERCARD,7700.98,688.63
40697a7c-0ea7-457a-86d8-6e9b1ce74d4c,Sá,01.742.398/0001-02,Reiciendis Crédito,CREDIT,ELO,102.39,40.46
4f3daee7-d4af-4f60-86a9-45c7201eb1ff,Viana,64.152.397/0001-10,Eveniet Crédito,CREDIT,MASTERCARD,7380.31,6105.09
351dd5be-481e-46fa-b8b2-7ea7fd7dc139,da Mota,35.768.021/0001-36,Officia Crédito,CREDIT,MASTERCARD,23410.53,2883.79
67b59a4d-8100-45e5-9846-9b58c3a4d12f,Aragão Martins S.A.,98.354.172/0001-68,Ducimus Crédito,CREDIT,MASTERCARD,3166.38,2036.78
3e0f193c-7cb3-4def-81b5-51a982269250,Dias S.A.,29.314.658/0001-50,Omnis Crédito,CREDIT,VISA,15018.31,8868.42
abd07236-067b-40c2-a000-bd958a616992,Vieira,50.768.312/0001-18,Molestias Crédito,CREDIT,VISA,429.15,248.54
25665bab-116b-413a-8e37-35624e8fff91,Cardoso,81.459.603/0001-58,Ullam Crédito,CREDIT,VISA,26685.98,15548.84
a6e3594e-a4ab-4ac6-9d48-498a63918842,Montenegro Lima S/A,23.768.094/0001-49,Cupiditate Crédito,CREDIT,VISA,4054.31,2.42
937590a7-9d9f-4db1-a9aa-2984ef71dd70,Sá Ltda.,02.895.746/0001-36,Illo Crédito,CREDIT,VISA,9254.81,2519.4
9d6413de-05a9-4a1c-82a0-0b4e7e186b91,Camargo,53.079.824/0001-65,Velit Crédito,CREDIT,VISA,64108.56,63933.85
f6fbadff-fd06-4994-b81a-1a8c3a9befc2,Mendes Alves - ME,95.702.416/0001-68,Magnam Crédito,CREDIT,VISA,64661.68,26033.41
a587ca4c-c5ec-4355-b1a8-17a450afa835,Pimenta,42.950.367/0001-16,Odit Crédito,CREDIT,MASTERCARD,4144.82,3703.17
2148709c-e3c0-4500-a81c-d0b14ad1a729,Camargo Fernandes - ME,52.491.087/0001-40,Reprehenderit Crédito,CREDIT,MASTERCARD,3882.58,2087.65
76db67ca-8343-4c13-a7ce-e27584803a35,Aparecida,47.915.380/0001-58,Minus Crédito,CREDIT,VISA,27729.36,694.32
19992dfb-8bee-40f1-ba40-89347d5f6981,Duarte Novais e Filhos,64.250.893/0001-06,Unde Crédito,CREDIT,MASTERCARD,13966.39,5919.02
14bb68e0-5024-4e01-9b4a-d6a98cbf402b,Melo,05.618.943/0001-04,Cum Crédito,CREDIT,ELO,14500.53,14436.86
608020a8-16ce-405a-9a94-28fdd38fd5bc,Sampaio,20.496.751/0001-58,Deserunt Crédito,CREDIT,VISA,2441.03,1303.7
18e2e17d-e4d6-482c-b332-c9c7a29004b5,Melo,15.206.793/0001-77,Facere Crédito,CREDIT,ELO,10767.99,2045.47
f7f58776-dcc5-4874-bb58-2cfce362e599,Rodrigues,60.187.243/0001-02,Illo Crédito,CREDIT,VISA,12223.53,342.83
322dd3b9-6907-43d0-93d4-71d1404a8f0c,Pereira,05.137.896/0001-79,Quam Crédito,CREDIT,ELO,10306.41,4495.75
1c580c94-8a0c-42de-b261-274e5c84c6c5,Pinto,84.051.962/0001-60,Molestias Crédito,CREDIT,ELO,8877.87,6165.84
dfd93b80-afba-424e-b73e-76aabea26a4d,Nunes,23.695.784/0001-15,Magnam Crédito,CREDIT,MASTERCARD,19112.44,16776.51
5e0c167a-6f72-4a12-814d-6197332ac333,Dias - EI,87.953.416/0001-02,Accusamus Crédito,CREDIT,ELO,36894.12,17286.13
046ba5b2-a9a4-4e97-bbfd-a1b44c233df1,Oliveira Silva - EI,83.650.972/0001-59,In Crédito,CREDIT,MASTERCARD,871.62,816.04
ded9d2e5-a89c-4a41-9890-a97c2e0b1bd4,Montenegro,27.380.951/0001-90,Magni Crédito,CREDIT,ELO,263.78,60.12
146ebc7d-3c47-4775-b04c-b2355fab2ed3,Macedo S/A,81.962.057/0001-73,Voluptatum Crédito,CREDIT,ELO,16632.68,11584.05
ca22f1d5-51e4-4791-b952-e69df9746733,Nascimento Machado S/A,27.860.319/0001-43,Ducimus Crédito,CREDIT,ELO,18767.99,8967.94
3c2f764b-40d5-4659-9e40-4d4f0ee60962,Viana da Conceição S/A,34.820.965/0001-42,Consequatur Crédito,CREDIT,MASTERCARD,25904.12,899.81
1104e56d-a9ce-4336-aeea-ca9e8e6df904,Caldeira,74.832.610/0001-98,Qui Crédito,CREDIT,VISA,2431.4,1944.47
afa00ea3-161c-4f55-8fba-c40e710d2214,Cirino e Filhos,01.763.928/0001-90,Dolore Crédito,CREDIT,ELO,7112.23,2762.48
724fd89d-c787-4c7e-8dbd-b047d2c060f0,Garcia,01.852.479/0001-57,Possimus Crédito,CREDIT,MASTERCARD,12014.62,4079.67
3ae7ff69-8a65-4fa2-8727-61a9ecaa28b6,Pires S.A.,89.376.245/0001-21,Soluta Crédito,CREDIT,ELO,7085.42,5336.55
525692f9-cf3a-461d-a0c9-f9eef38b53c0,da Conceição da Rosa S/A,02.349.168/0001-32,Quasi Crédito,CREDIT,MASTERCARD,28009.14,27604.43
0a3f2309-b2fb-445f-ba9b-438be037fcf1,Silveira,05.291.437/0001-45,Deleniti Crédito,CREDIT,ELO,7755.84,7421.51
2d9548c4-e884-4581-9b19-7ddf34d23643,Farias,58.762.394/0001-03,Nihil Crédito,CREDIT,ELO,2919.81,432.42
893eddce-81f0-48ec-a9b2-330aa7865f06,Guerra,27.418.960/0001-22,Voluptates Crédito,CREDIT,ELO,404.05,124.67
672f8dca-02a4-45be-b074-174d92e304bc,Cunha,79.018.643/0001-12,Labore Crédito,CREDIT,MASTERCARD,3592.21,115.85
d7c39517-09e9-4a29-b3e4-2550ee975ae8,Rocha Aragão e Filhos,76.841.902/0001-12,Porro Crédito,CREDIT,VISA,7191.03,1470.18
33baebd6-1297-4a32-af85-a90a2bcac27a,Rezende S/A,97.362.408/0001-45,Quisquam Crédito,CREDIT,VISA,7263.84,6141.96
e78db17c-31cb-44b0-a213-023484f9e098,Sá,03.517.829/0001-54,Tempora Crédito,CREDIT,MASTERCARD,22322.27,14662.31
7cd90e5b-6af5-42cf-913f-54e5bb172d41,Teixeira - EI,90.176.325/0001-12,Tempore Crédito,CREDIT,VISA,2003.77,1537.98
baeee315-0eb5-4f62-aded-f736a7e510e2,Cavalcanti,31.469.275/0001-00,Quidem Crédito,CREDIT,ELO,27625.54,21892.94
09e69fb0-b48e-485a-9c26-a1bb67d6252c,Rocha,60.847.253/0001-27,Ipsa Crédito,CREDIT,VISA,1797.21,1064.2
304fa15d-4d00-40ee-ada3-a0461b7b9a58,Nogueira Lima S.A.,03.671.825/0001-26,Ea Crédito,CREDIT,VISA,5028.69,1672.53
7d064653-f3ac-44fa-9e22-1237dd3b0671,Garcia - ME,60.529.183/0001-69,Et Crédito,CREDIT,VISA,288.07,147.41
fe867e69-4aa3-4693-a68a-75fa7f9405b6,Moraes Cavalcanti - ME,01.978.563/0001-11,Illum Crédito,CREDIT,ELO,955.18,401.51
e89df6e7-125b-48fb-982c-ea73c3d51aa3,Azevedo,65.914.037/0001-70,Voluptatem Crédito,CREDIT,VISA,779.29,349.92
712f15f8-f23b-4926-aa80-0ba008fb4c67,Novais,30.845.621/0001-37,Reiciendis Crédito,CREDIT,VISA,34.74,7.4
16bb4faa-5a2b-4b53-bc3d-f0b2586c58cd,Sampaio Ltda.,97.864.312/0001-85,Vitae Crédito,CREDIT,VISA,14967.13,6377.2
a8028e7a-1966-42e5-9671-1aadda29c5be,Barros,87.241.560/0001-16,Sed Crédito,CREDIT,MASTERCARD,552.63,250.84
3e66caae-679b-4efa-b249-d3b6b7d336b9,da Mota,05.892.671/0001-28,Alias Crédito,CREDIT,VISA,143.65,27.54
83e138ca-3cfd-4592-beab-b7c882b49a3a,Sá,69.172.043/0001-50,Voluptatum Crédito,CREDIT,ELO,34643.82,12484.51
fa5faec7-0152-42e8-bd56-0e3821175e9d,Vasconcelos S/A,49.316.758/0001-22,Impedit Crédito,CREDIT,MASTERCARD,822.07,756.12
1e2f2c1e-f444-43a0-9ef0-17614612f2dd,Jesus,09.315.472/0001-08,Quas Crédito,CREDIT,ELO,764.85,241.39
ec6642dd-0db1-43f4-bcf6-ba591898d38b,Rios - ME,58.320.674/0001-53,Possimus Crédito,CREDIT,VISA,571.24,418.56
bb9d5107-1031-47ac-9229-a9e3c1a2f77d,Rios e Filhos,28.594.036/0001-60,Nihil Crédito,CREDIT,MASTERCARD,1482.13,1194.65
40b26861-789c-47f2-ac6d-013dd48f2866,Martins,57.816.490/0001-16,Omnis Crédito,CREDIT,MASTERCARD,12613.17,8589.08
96d05a5e-85ee-42d5-8e49-f579dd35c00b,Campos Borges S.A.,92.746.058/0001-05,Facilis Crédito,CREDIT,MASTERCARD,2737.78,37.06
c3569717-8a9c-4452-bebc-36dee965f0f6,Aragão,54.893.612/0001-80,Eveniet Crédito,CREDIT,ELO,10763.08,7342.69
23e8fe9c-d64d-43bf-aa68-f8738ef94019,Campos,13.542.896/0001-82,Officia Crédito,CREDIT,MASTERCARD,538.95,28.86
69635892-4531-408a-b90c-7741b75ef2d5,Araújo Gomes S.A.,35.108.267/0001-81,Adipisci Crédito,CREDIT,ELO,3324.51,828.55
943cc365-0c7a-4343-afde-794a3e26a9ea,Rocha Leão S.A.,68.251.739/0001-00,Laudantium Crédito,CREDIT,ELO,4988.18,1474.5
6dc2b0e4-3e09-4abf-9408-3be76555f282,Novais,19.684.230/0001-45,Mollitia Crédito,CREDIT,ELO,4105.05,838.32
934a1eae-ee71-4642-a813-2086277f434e,Camargo Abreu Ltda.,94.721.065/0001-70,Ea Crédito,CREDIT,MASTERCARD,13968.27,2716.25
ef931899-4bad-4240-bc9a-34449d89eb19,Novaes,65.310.724/0001-87,Ipsa Crédito,CREDIT,VISA,19179.43,18689.25
0feeb059-9282-4c33-8301-13feebe027cd,Castro Moraes S/A,78.125.490/0001-40,Magnam Crédito,CREDIT,VISA,587.13,76.93
881134d9-f3b3-49eb-bcb7-08a7c47db63d,da Cruz,12.048.537/0001-00,Nisi Crédito,CREDIT,ELO,4378.43,1981.53
918cf283-e77c-4c9f-9aea-3cf1cdaca6ac,Borges,37.281.690/0001-04,Unde Crédito,CREDIT,MASTERCARD,4278.06,2997.37
cdcd2cc1-5bf0-4264-b88a-eb880239dc2d,Santos,24.501.983/0001-08,Amet Crédito,CREDIT,MASTERCARD,49397.96,29598.32
4878d1c6-a1bc-42df-be82-65e89d4b962a,Nogueira Caldeira S.A.,03.528.176/0001-09,Consectetur Crédito,CREDIT,ELO,2970.09,1296.14
e3f5e32a-2753-4102-8ca5-c0dae37182f9,Leão,26.159.437/0001-66,Accusantium Crédito,CREDIT,MASTERCARD,23608.72,10436.33
abc9bfa1-8464-4583-b765-19c70539efa8,Vargas,15.948.072/0001-32,Provident Crédito,CREDIT,MASTERCARD,16608.16,15266.32
850129c5-76a0-4b5a-8d81-6b3e793bcdea,da Mota,42.968.073/0001-11,Sapiente Crédito,CREDIT,ELO,1426.96,187.78
2b7d7c79-44cc-4c9c-8a1c-c6bb85117a1a,Almeida e Filhos,69.281.037/0001-31,Neque Crédito,CREDIT,MASTERCARD,21853.68,9312.87
75d2dbc8-84f5-477b-acf9-2bf7467d6b6c,Rios,63.274.819/0001-67,Excepturi Crédito,CREDIT,VISA,401.35,141.53
0747758a-7a96-4350-9005-b371134f02c8,Castro,32.189.065/0001-13,Esse Crédito,CREDIT,MASTERCARD,117.09,16.41
9f022579-1aa7-45ec-987a-fdb47ce03409,Almeida S.A.,73.269.810/0001-11,Repudiandae Crédito,CREDIT,MASTERCARD,16829.0,11640.3
afafd775-6d39-40ef-b1ac-37c0ebf80def,Machado Ltda.,20.791.635/0001-61,Aperiam Crédito,CREDIT,MASTERCARD,25507.13,206.76
dbc6bf03-871c-4d9d-8071-7a59b50c2157,Mendonça,56.314.028/0001-58,Quis Crédito,CREDIT,MASTERCARD,484.75,357.15
6039764a-39e4-4bca-899a-24ade945c8af,Casa Grande,76.192.054/0001-68,Animi Crédito,CREDIT,MASTERCARD,578.01,509.37
2ab0634e-c725-4e76-890b-23877371d9e5,Nogueira - ME,50.271.638/0001-35,Ipsam Crédito,CREDIT,ELO,11158.87,5309.85
7d7ee030-ea71-495b-85b0-e1b6166fb7f1,Cavalcanti,96.827.054/0001-02,Consequuntur Crédito,CREDIT,VISA,13305.44,1202.97
c76d8fe6-3729-4d19-bb6e-48faa82a3c19,Nascimento,80.312.764/0001-51,Nihil Crédito,CREDIT,VISA,23966.24,7085.87
b217132d-d580-434d-9920-ea6f544149d9,Rodrigues,25.839.407/0001-38,Eos Crédito,CREDIT,ELO,771.96,424.24
058f79b9-e41e-41e3-9312-d03ec695fafb,da Mata S/A,02.597.834/0001-51,Perferendis Crédito,CREDIT,VISA,154.0,62.2
b29cd689-7202-41d5-bed7-fe9fc9006499,Pimenta - ME,57.601.283/0001-44,Eaque Crédito,CREDIT,MASTERCARD,201.05,2.38
7f1033e9-3f8d-48bd-baf9-abcd933bd308,Guerra,12.593.684/0001-61,Neque Crédito,CREDIT,MASTERCARD,3368.18,1461.44
e5d2eca7-615d-46c1-b8eb-4f6858d3dd10,Porto Pereira S/A,15.960.234/0001-58,Laudantium Crédito,CREDIT,ELO,14524.96,7640.48
43976fca-69d4-474a-8f08-0bae90c73640,Guerra,62.135.809/0001-88,Facere Crédito,CREDIT,MASTERCARD,16614.04,13115.77
9694596b-e554-48c3-80e5-6099598f036a,Costela - ME,78.493.051/0001-90,Natus Crédito,CREDIT,ELO,4676.4,941.19
a144cda6-593f-4a52-bcd1-9dedfae89380,Camargo,13.960.457/0001-90,Enim Crédito,CREDIT,MASTERCARD,2627.38,1095.15
e093dc03-d0b7-4045-bc95-973b5c2dc26b,da Luz e Filhos,37.450.629/0001-43,Vero Crédito,CREDIT,ELO,2416.79,1401.25
1a7fa7f2-23bb-43ec-b79c-86a84871e83e,Fonseca,48.062.537/0001-02,Pariatur Crédito,CREDIT,MASTERCARD,1517.41,460.98
0eb21752-64ec-4d92-9870-03ce390377af,Castro Fonseca S.A.,83.291.645/0001-58,Iste Crédito,CREDIT,ELO,23794.09,14545.62
c094e16a-5551-4500-bb67-4b518ebecf7c,Abreu S.A.,27.469.530/0001-30,Ipsum Crédito,CREDIT,MASTERCARD,3557.35,2685.54
7ecdb6e8-3a3f-487a-960b-69a56bc22373,da Rosa S/A,32.970.564/0001-43,Sint Crédito,CREDIT,ELO,853.66,102.28
acb74e4f-5284-4a65-bc92-3236cf056ad0,Campos,04.398.725/0001-30,Quam Crédito,CREDIT,ELO,442.66,361.39
fd9c6509-89db-4475-9431-efce2326a94c,Farias e Filhos,94.721.053/0001-45,Eveniet Crédito,CREDIT,MASTERCARD,3487.07,2040.57
5a1b2edf-07c2-4a55-9bf6-dcd0a46bbd1f,da Luz,42.173.960/0001-01,Exercitationem Crédito,CREDIT,MASTERCARD,23593.86,17662.99
77861a30-e87d-4383-8887-d8b734accd44,Guerra Sampaio - EI,50.824.136/0001-94,Accusamus Crédito,CREDIT,VISA,13962.75,13650.73
c0953abb-2655-466c-97a0-8ac633d8418c,Almeida Rocha - EI,39.724.068/0001-59,Qui Crédito,CREDIT,ELO,10704.48,2238.75
a5fd1bcc-c3d3-4b0c-8182-260714f6efad,Caldeira,86.179.302/0001-94,Aliquam Crédito,CREDIT,ELO,6775.4,828.14
83f4b0da-5b81-4cfc-a6e0-042a5a309d2b,Nunes Ramos S.A.,35.418.697/0001-08,Sit Crédito,CREDIT,MASTERCARD,73.31,2.89
0d1690aa-8edf-42f4-803f-088586fd2494,das Neves,78.140.265/0001-82,Fuga Crédito,CREDIT,VISA,12245.14,4438.56
997e452a-f16f-4c47-a98e-4dfe519aff6c,Brito Barbosa e Filhos,17.928.456/0001-19,Cum Crédito,CREDIT,MASTERCARD,7538.85,4867.59
6d8514c3-e033-4387-bc65-0c0254ea3911,Silva,34.658.270/0001-06,Maxime Crédito,CREDIT,MASTERCARD,437.21,357.34
5fe2ca3a-6e24-4048-b0aa-18601b48c3b2,Marques - ME,59.036.728/0001-16,Maiores Crédito,CREDIT,VISA,148.18,140.47
52f5f26c-7a0a-4815-9322-158165ab62c6,Vieira,50.713.268/0001-49,At Crédito,CREDIT,MASTERCARD,11607.18,1778.02
61df70fd-ffc0-44ea-8313-d742cc7b82f6,Nogueira,03.265.941/0001-45,Mollitia Crédito,CREDIT,VISA,897.29,624.99
21bb5034-cfd7-480c-b788-734a44f8528e,Teixeira,17.084.296/0001-79,Sed Crédito,CREDIT,VISA,1463.66,1108.86
5c593e26-9891-434b-9c63-9af0aadb86ea,Viana,28.049.561/0001-02,Eos Crédito,CREDIT,ELO,3889.65,829.38
bed9cfa9-ec6a-4a0e-a1ed-525c0812cfe2,Macedo,75.049.836/0001-80,Quae Crédito,CREDIT,MASTERCARD,20620.11,11507.0
7bb61712-d018-41e0-b4cf-546592c4eaa6,Andrade - EI,59.078.614/0001-39,Nam Crédito,CREDIT,VISA,906.07,780.35
74c7c287-7161-43dc-a024-081a80fd1f4d,Câmara Almeida - EI,26.540.913/0001-94,Amet Crédito,CREDIT,ELO,20603.0,11441.54
574afef6-1322-4129-b76c-69bc27dd6ac4,Mendonça,32.905.641/0001-81,Dolores Crédito,CREDIT,VISA,29051.92,3141.1
1dfc0858-ba4c-46fa-973e-3a626420c83d,da Cruz Correia - ME,09.762.385/0001-07,Adipisci Crédito,CREDIT,MASTERCARD,4554.01,1281.79
316d3ea4-2cd7-4a27-b8af-1b3fb1a74b83,Araújo - EI,85.634.012/0001-20,Maiores Crédito,CREDIT,ELO,4548.84,2812.6
89df4f4e-2c00-4eff-ab31-da5b7f1ddef6,Rios da Rosa S.A.,39.170.426/0001-29,Magni Crédito,CREDIT,ELO,29428.42,17198.5
bdfd4733-eaf6-4154-81d4-547dc0d174d7,Cavalcante,96.120.457/0001-09,Rerum Crédito,CREDIT,ELO,4887.14,4367.5
969463ec-e820-4ee0-b132-b82a8c3531b0,Abreu S/A,12.635.890/0001-97,Incidunt Crédito,CREDIT,VISA,27815.29,6832.74
38df2566-2874-4112-a0a8-84661e538ef6,Vasconcelos S.A.,37.582.964/0001-03,Libero Crédito,CREDIT,MASTERCARD,503.99,83.97
639df0c7-924a-4997-b1f8-3dbc848ac792,Barros - ME,21.459.830/0001-51,Ipsum Crédito,CREDIT,MASTERCARD,1135.22,450.28
62e026a4-5a09-4878-b140-d602ad6b6864,Viana,83.719.420/0001-50,Ratione Crédito,CREDIT,VISA,3752.75,2282.29
63454051-ba0c-45fc-83d8-f7f5bc981473,da Conceição,24.879.053/0001-92,Adipisci Crédito,CREDIT,VISA,2819.22,1092.58
23fb914a-e9d8-47e8-8cdc-4417915b2822,da Conceição,26.087.915/0001-70,Iusto Crédito,CREDIT,MASTERCARD,1826.6,1402.12
6deb8423-f84c-4f02-bd54-a0177e561133,Nascimento Porto - ME,61.327.059/0001-83,Nobis Crédito,CREDIT,VISA,4822.83,1201.35
300c70ad-144b-4d9a-8136-f1358658084f,Cassiano,31.409.685/0001-58,Perferendis Crédito,CREDIT,VISA,3890.24,956.83
e989c862-1bdd-4db3-8388-15bb7e0970ac,Nogueira,71.254.309/0001-56,Similique Crédito,CREDIT,MASTERCARD,6049.62,3817.65
9a1462ab-7c0d-4259-9db3-6b4a39cb2d8d,Farias Cirino e Filhos,97.254.860/0001-93,Eveniet Crédito,CREDIT,MASTERCARD,80661.76,47776.27
3f372ec8-0fc4-40cf-81de-68b6972eeaf0,Mendes Dias e Filhos,09.724.816/0001-32,Reprehenderit Crédito,CREDIT,MASTERCARD,57.44,18.51
8f52028c-e071-4057-a99e-f231ef54a0e7,Nogueira Barbosa e Filhos,87.429.103/0001-50,Vero Crédito,CREDIT,MASTERCARD,17858.02,9767.54
60095c36-8d3e-44ca-91f9-c2e0f331ff40,Silva,45.639.170/0001-59,Rerum Crédito,CREDIT,VISA,7680.61,3905.47
01fa97e4-5d2e-452e-ac5a-33df124aa736,Sousa - EI,86.530.492/0001-42,Nobis Crédito,CREDIT,ELO,7186.15,705.83
698c3151-dcc3-4890-b8c0-a530a57bbe2c,Santos,52.876.409/0001-70,Pariatur Crédito,CREDIT,VISA,2820.72,1224.42
511abd7e-b921-47bc-9fc2-7427bd8eb295,Cirino,27.890.354/0001-05,Nam Crédito,CREDIT,MASTERCARD,21900.11,11940.93
b6676c79-fe24-49e5-94d1-0408d7efd908,Araújo S.A.,68.351.079/0001-39,Fugit Crédito,CREDIT,VISA,15672.68,13644.03
96c8ee8c-2902-42dc-838d-534e0983b099,da Rocha Fogaça e Filhos,98.721.304/0001-42,Odio Crédito,CREDIT,VISA,6854.44,4167.83
0a409779-2d50-48e5-90d5-2386c2b3740c,da Mata,52.706.814/0001-40,Temporibus Crédito,CREDIT,VISA,81250.49,52239.05
d1509705-24d1-44bb-a5a2-da9ab04bd299,Almeida,17.368.259/0001-92,Dolorem Crédito,CREDIT,MASTERCARD,1925.49,1674.15
8f1b4765-5c63-45a0-a49f-72801d32f004,Mendes Vargas e Filhos,70.854.239/0001-04,Ab Crédito,CREDIT,VISA,18.83,6.66
